96,0.13877,2026-09-25T04:04:24.004+00:00
97,0.13854,2026-09-25T04:04:24.004+00:00
98,0.13850,2026-09-25T04:04:24.004+00:00
99,0.13856,2026-09-25T04:04:29.010+00:00
100,0.13874,2026-09-25T04:04:29.010+00:00
101,0.13853,2026-09-25T04:04:29.010+00:00
102,0.13893,2026-09-25T04:04:29.010+00:00
103,0.13878,2026-09-25T04:04:34.018+00:00
104,0.13866,2026-09-25T04:04:34.018+00:00
105,0.13876,2026-09-25T04:04:34.018+00:00
106,0.13903,2026-09-25T04:04:34.019+00:00
107,0.13884,2026-09-25T04:04:39.024+00:00
108,0.13851,2026-09-25T04:04:39.024+00:00
109,0.13893,2026-09-25T04:04:39.024+00:00
110,0.13855,2026-09-25T04:04:39.024+00:00
111,nan,2026-09-25T04:04:44.029+00:00
112,nan,2026-09-25T04:04:44.029+00:00
113,nan,2026-09-25T04:04:44.029+00:00
