1,0.14113,2026-09-25T15:31:00.708+00:00
2,0.13960,2026-09-25T15:31:05.709+00:00
3,0.14329,2026-09-25T15:31:05.709+00:00
4,0.13921,2026-09-25T15:31:10.713+00:00
5,0.13872,2026-09-25T15:31:10.713+00:00
6,0.13922,2026-09-25T15:31:10.714+00:00
